City_ID,City,Country,Max Temp,Lat,Lng,Hotel Name
445,Maceio,BR,78.24,-9.6658,-35.7353,Poutur Pousada
446,Abeche,TD,60.93,13.8292,20.8324,Assaleh Hamdan Haroune
448,Kieta,PG,80.19,-6.2167,155.6333,Uruna Bay Retreat
449,Adrar,MR,73.89,20.5022,-10.0711,
451,Caranavi,BO,64.27,-15.8167,-67.55,Hotel LANDIVAR
452,Jiblah,YE,55.96,13.9216,44.1467,Tiger Tower Hotel
453,La Romana,DO,78.53,18.4273,-68.9728,Casa de Campo Resort and Villas
454,Miri,MY,75.34,4.4148,114.0089,"Mega Hotel, Miri"
455,Honiara,SB,85.89,-9.4333,159.95,Heritage Park Hotel
456,Yeppoon,AU,85.78,-23.1333,150.7333,Villa Mar Colina
457,Bay Roberts,CA,40.51,47.5999,-53.2648,Stonewall Inn
458,Esil,KZ,12.58,51.9556,66.4042,Egorkino Hotel
459,Teluk Nibung,ID,77.77,3.001,99.8164,Hotel Assyifa
460,Coolum Beach,AU,84.11,-26.5333,153.1,Coolum Beach Resort
462,San Policarpo,PH,80.04,12.1791,125.5072,Kirum-Kirum Resort and Hotel
463,Naifaru,MV,82.29,5.4444,73.3657,Atmosphere Kanifushi Maldives
464,Qasigiannguit,GL,12.45,68.8193,-51.1922,Hotel Diskobay
465,Marshall,US,31.41,34.3834,-86.3333,Hampton Inn Guntersville
466,Semirom,IR,17.92,31.4167,51.5667,Motel Dena
467,Blagoyevo,RU,14.27,63.3667,47.9167,
469,Portoferraio,IT,54.57,42.8115,10.3146,Hotel Antares
470,Hurghada,EG,55.13,27.2574,33.8129,Sea Star Beau Rivage Hotel
471,Balykshi,KZ,23.0,47.0667,51.8667,River Palace Hotel
472,Mae Chan,TH,59.79,20.1467,99.8526,มณีเทวา รีสอร์ทแอนด์สปา
474,Mascote,BR,74.17,-15.5631,-39.3025,
475,Porbandar,IN,64.15,21.6422,69.6093,Lords Inn Porbandar
476,Ibate,BR,66.94,-21.9547,-47.9967,Hotel Veneza
477,Bull Savanna,JM,72.52,17.8868,-77.5902,Big Red's
478,Gazanjyk,TM,36.55,39.2446,55.5154,Railway motel
479,Murud,IN,67.91,18.3258,72.965,On Point Plaza
480,Bonfim,BR,82.78,3.0833,-59.95,
481,Sao Jose Da Coroa Grande,BR,76.15,-8.8978,-35.1478,Grand Oca Maragogi
483,Longonjo,AO,62.46,-12.9067,15.2533,
484,Camana,PE,70.61,-16.6228,-72.7111,Hostal Morales
486,Half Moon Bay,US,63.61,37.4636,-122.4286,"The Ritz-Carlton, Half Moon Bay"
487,Manga,BF,72.23,11.6636,-1.0731,Auberge du 11 décembre de la cité CNSS à Manga
488,Tres Arroyos,AR,75.4,-38.3739,-60.2798,Habitacion Triple con baño y entrada privada
489,Ahuimanu,US,79.86,21.4447,-157.8378,Paradise Bay Resort
490,Paralimni,CY,52.43,35.0375,33.9833,Nissi Beach Resort
491,Bathsheba,BB,76.57,13.2167,-59.5167,Atlantis Hotel
492,Colares,PT,57.88,38.7992,-9.4469,Penha Longa Resort
493,Bakel,SN,81.37,14.905,-12.4568,Ablaye Diallo Bakel
494,Payo,ID,75.87,-3.7508,103.6372,Hotel Grand Zuri Lahat by ZHM
495,Dos Hermanas,ES,54.88,37.2829,-5.9209,Leflet Valme
496,Nizwa,OM,64.18,22.9333,57.5333,Golden Tulip Nizwa
497,Vytegra,RU,10.17,61.0064,36.4481,Wardenclyffe Volgo&Balt
498,Saint Anthony,US,24.15,45.0205,-93.218,Days Hotel by Wyndham University Ave SE
499,Dawson Creek,CA,38.84,55.7666,-120.2362,Peace Villa Motel
500,Puerto Narino,CO,78.75,-3.7703,-70.3831,Eware Refugio Amazonico
501,Lorengau,PG,84.6,-2.0226,147.2712,Lorengau Harbourside Hotel
502,Yangambi,CD,67.87,0.8102,24.4336,Club Yangambi
503,Ahipara,NZ,76.53,-35.1667,173.1667,Ahipara Holiday Park
504,Ciechanow,PL,43.86,52.8814,20.62,Hotel ATENA
505,Dingle,PH,81.54,10.9995,122.6711,OYO 236 Hotel Edmundo
506,Muncar,ID,79.74,-8.4333,114.3333,Zaky Homestay
507,Kiama,AU,87.01,-34.6833,150.8667,The Sebel Kiama Harbourside
508,Cururupu,BR,72.16,-1.8283,-44.8683,POUSADA TRAVÉS'CIA
511,Llata,PE,55.31,-9.4167,-76.7833,Hospedaje Familia Collazos Espinoza
512,Oktyabrskiy,RU,11.52,54.4815,53.471,Уязы-Тау гостиница
513,Aswan,EG,48.87,24.0934,32.907,Nuba Nile
515,Ziarat,PK,36.12,30.3823,67.7282,Pakiza Guest House
516,Laiwu,CN,32.13,36.1928,117.6569,Hanting Hotel Laiwu Yinzuo Mall
517,Parlakimidi,IN,57.51,18.7667,84.0833,APEPDCL
518,Methoni,GR,51.66,36.8197,21.7049,Methoni Beach Hotel
519,Loikaw,MM,52.52,19.6742,97.2094,Myat Nan Taw Hotel
520,Prainha,BR,71.96,-1.8,-53.48,Casa Rocha
522,Guerrero Negro,MX,64.24,27.9769,-114.0611,The Halfway Inn
523,Muisne,EC,75.74,0.6,-80.0333,Quinta Samay
524,Pionki,PL,42.28,51.476,21.4499,Imperium
525,Arrecife,ES,66.18,28.963,-13.5477,Hotel Lancelot
526,Ucluelet,CA,43.11,48.9329,-125.5528,Black Rock Oceanfront Resort
527,Wad Rawah,SD,63.63,15.1603,33.1397,ود الترابي
529,Mersing,MY,75.11,2.4312,103.8405,Timotel Hotel
530,Tomari,RU,13.46,47.7658,142.0683,Vostochnaya
533,Coxim,BR,72.48,-18.5067,-54.76,Six Ranch
534,Havelock,US,31.95,34.8791,-76.9013,Sherwood Motel
536,Souris,CA,12.06,49.6172,-100.2612,The Souris Hotel
537,Port Hawkesbury,CA,49.12,45.6169,-61.3485,Hearthstone Inn Port Hawkesbury
539,Vanimo,PG,80.26,-2.6741,141.3028,Vahmoneh Lodge Vanimo
542,Wawa,NG,73.42,9.9022,4.4192,NAPTIN Guest House New-Bussa
543,Maragogi,BR,75.85,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
544,Shablykino,RU,18.54,52.8566,35.1964,"Okhotnich'ye Khozyaystvo ""Zaimka"""
545,Margate,GB,44.31,51.3813,1.3862,Premier Inn Margate hotel
546,Outlook,CA,23.56,51.5001,-107.0513,Red Wheel Motel
547,Meulaboh,ID,76.55,4.1363,96.1285,Kost Pria
548,Namatanai,PG,83.44,-3.6667,152.4333,Seagulls Inn Namatani
549,Tocopilla,CL,67.05,-22.092,-70.1979,Hotel Galvarino
550,Bilma,NE,56.32,18.6853,12.9164,Expeditions Ténére voyages
551,Herat,AF,39.18,34.5,62.0,
552,Shahrud,IR,31.17,36.4182,54.9763,Royal Hotel
553,Dwarka,IN,66.96,22.2394,68.9678,Hotel Narayan Avezika Comfort
554,Beloha,MG,71.74,-25.1667,45.05,
555,Rosetta,EG,50.41,31.4044,30.4164,Green Valley
556,Coruripe,BR,77.14,-10.1256,-36.1756,Hotel Fazenda Maresia
557,Storforshei,NO,21.97,66.4043,14.5233,Anne Berit Sætermo
559,Tessalit,ML,66.04,20.1986,1.0114,
561,Labuhan,ID,81.64,-6.8844,112.2051,DoubleFAG
562,Zalakomar,HU,35.74,46.538,17.1809,Hotel Karos Spa
563,Barsi,IN,62.78,18.2333,75.7,B.K.T. COMMUNICATION AND FASHION
564,Casper,US,36.19,42.8666,-106.3131,Ramkota Hotel
565,Sinnamary,GF,75.87,5.3833,-52.95,ALETHEIA Appartement Sinnamary
567,Muyezerskiy,RU,20.62,63.9333,31.65,"Gostinitsa Ooo ""Lzkh ""Ledmozerskoye"""
568,Marystown,CA,42.85,47.1666,-55.1483,Marystown Hotel & Convention Centre
569,Gainesville,US,38.08,29.6516,-82.3248,"Holiday Inn Gainesville-University Ctr, an IHG Hotel"
570,Lishan,CN,35.08,31.8576,113.2951,Hongdu Hotel
571,Visnes,NO,42.85,59.3556,5.2242,Clarion Collection Hotel Amanda
572,Parana,AR,70.47,-31.732,-60.5238,Howard Johnson by Wyndham Plaza Hotel Mayorazgo
573,Kearney,US,45.25,40.6995,-99.0815,"Holiday Inn Kearney, an IHG Hotel"
574,Yumen,CN,11.37,40.2833,97.2,Jinhuanghou Restaurant
575,Bell Ville,AR,65.66,-32.6259,-62.6887,Hotel Central
576,Straseni,MD,28.44,47.1414,28.6103,Fenix Club
577,Alice Springs,AU,76.55,-23.7,133.8833,Desert Palms Alice Springs
578,Helong,CN,16.07,42.5397,128.9972,Helong Hotel
580,Richards Bay,ZA,69.22,-28.783,32.0377,Imvubu Lodge
581,Iquitos,PE,75.24,-3.7481,-73.2472,Casa Morey Hotel & Restaurant
582,Juneau,US,36.21,58.3019,-134.4197,"Baranof Downtown, Bw Signature Collection"
583,Samarinda,ID,80.91,-0.5,117.15,ASTON Samarinda Hotel & Convention Center
584,Ballina,AU,82.58,-28.8667,153.5667,Ramada Hotel & Suites by Wyndham Ballina Byron
585,Gat,IL,49.41,31.61,34.7642,OlusHome
586,Khasan,RU,20.66,42.4308,130.6434,
587,Alugan,PH,80.01,12.2188,125.4808,JM Lodge
588,Listowel,IE,37.11,52.4464,-9.485,Listowel Arms Hotel
589,Ati,TD,61.18,13.2154,18.3353,
590,Fonte Boa,BR,73.9,-2.4959,-66.2662,
591,Ouadda,CF,60.8,8.0777,22.4007,
592,Touros,BR,76.1,-5.1989,-35.4608,Siri Paraíso Hotel
593,Boende,CD,71.31,-0.2167,20.8667,
594,Sicamous,CA,32.18,50.8331,-118.9856,Best Western Sicamous Inn
595,Yaguajay,CU,63.39,22.3272,-79.2378,Hostal La Terraza
596,Luanda,AO,77.76,-8.8368,13.2343,Hotel Fórum
597,Ugoofaaru,MV,82.18,5.6667,73.0,Ungoofaaru Inn
598,Rondonopolis,BR,72.84,-16.4708,-54.6356,Serras Hotel
599,Nara,JP,45.97,34.6851,135.8049,Guesthouse Nara Komachi
600,Nouakchott,MR,66.13,18.0858,-15.9785,HOTEL IMAN
601,Karaton,ID,78.96,-6.3424,106.1045,Parkir Mobil Wisata CAS Water Park
602,Port Macquarie,AU,81.9,-31.4333,152.9167,Rydges Port Macquarie
603,Miraflores,MX,65.05,19.2167,-98.8083,Bosque de los Arboles de Navidad
604,Raga,SS,62.71,8.4596,25.678,
605,Whitehorse,CA,19.09,60.7161,-135.0538,The Sternwheeler Hotel & Conference Centre
606,Murray Bridge,AU,90.32,-35.1167,139.2667,Murray Bridge Motor Inn
608,Tautira,PF,82.0,-17.7333,-149.15,Pension Oaoa
610,Talcahuano,CL,62.28,-36.7167,-73.1167,ibis Concepción
611,Tigre,AR,78.24,-34.426,-58.5796,Puerto Delta Apartamentos
612,Bintulu,MY,81.01,3.1667,113.0333,900 Boutique INN
613,Benguela,AO,76.78,-12.5763,13.4055,Hotel Praia Morena
614,Iquique,CL,69.84,-20.2208,-70.1431,Backpacker`s Hostel Iquique
615,Corralillo,CU,63.41,22.9819,-80.5856,Hostal De Pedri
616,Matamoros,MX,62.71,25.5333,-103.25,Las Flores Hotel y Cabañas
617,Panaba,MX,63.54,21.2833,-88.2667,Hotel California
618,Palana,RU,21.56,59.1167,159.9667,Chikago
619,Lagoa,PT,58.14,39.05,-27.9833,Casa da Beira Mar
620,Karpathos,GR,57.16,35.507,27.2132,Alex
621,Nhamunda,BR,72.88,-2.1861,-56.7131,Pousada Da Praia
622,Sovetskaya,RU,25.2,44.7769,41.1722,
623,Dongsheng,CN,15.4,39.8161,109.9776,Crowne Plaza Ordos
624,Kwekwe,ZW,66.72,-18.9281,29.8149,"Golden Mile Hotel, Kwekwe"
625,Arecibo,PR,77.11,18.4724,-66.7157,Hotel Parador El Buen Café
626,Pont-A-Mousson,FR,46.71,48.9079,6.0589,Hôtel Restaurant Campanile Pont-à-Mousson
627,Garden City,US,17.85,42.3256,-83.331,"The Dearborn Inn, A Marriott Hotel"
628,Tuy Hoa,VN,75.16,13.0833,109.3,CenDeluxe Hotel Tuy Hoa
629,Sitio Novo Do Tocantins,BR,70.79,-5.5183,-47.4611,Imperial Hotel
630,Maun,BW,67.08,-19.9833,23.4167,Enviro Villa
631,Tacoronte,ES,60.21,28.4769,-16.4102,Hotel Las Cañadas
632,Banda Aceh,ID,80.15,5.5577,95.3222,Sulthan Hotel International
633,Taoudenni,ML,72.5,22.6783,-3.9836,
634,Matay,EG,46.76,28.419,30.7792,Nag Aespen
635,Zhanjiang,CN,51.6,21.2815,110.3427,Holiday Inn Crowne Plaza
636,Vodnyy,RU,14.47,63.5046,53.4095,Каменка
637,Mehamn,NO,17.04,71.0357,27.8492,Mehamn Arctic Hotel AS
638,Wielun,PL,38.21,51.221,18.5696,Zajazd Boryna
639,Saint Austell,GB,43.03,50.3383,-4.7658,The Cornwall Hotel & Spa
640,Kuybysheve,UA,26.04,47.358,36.6491,Отель Колизей
641,Magadan,RU,17.73,59.5667,150.8,Magadan hotel
642,Zheleznodorozhnyy,RU,23.52,55.7503,38.0042,Novokosino Otel'
643,Mosoaia,RO,25.02,44.8167,24.7667,Hotel Magic - City Center
644,Sorland,NO,24.87,67.667,12.6934,Sjybrygga fiskecamp
645,Birao,CF,62.38,10.2849,22.7882,
646,Palembang,ID,78.89,-2.9167,104.7458,ASTON Palembang Hotel & Conference Center
647,Princeton,US,54.0,25.5384,-80.4089,La Quinta Inn & Suites by Wyndham Miami Cutler Bay
648,Poladpur,IN,65.86,17.9802,73.466,SPOT ON 68232 Captian Vikram Rao More Hall
649,Sri Aman,MY,80.65,1.2376,111.4621,Seri Simanggang Hotel
650,Vilhena,BR,71.82,-12.7406,-60.1458,Hotel Mirage
651,Penzance,GB,46.76,50.1186,-5.5371,Artist Residence Penzance
652,Nong Kung Si,TH,79.57,16.65,103.3,บ้าน พี่บิ๊ก
653,Bambanglipuro,ID,80.62,-7.95,110.2833,Puri Brata
654,Lamu,KE,77.22,-2.2717,40.902,Lamu House
655,Honningsvag,NO,29.97,70.9821,25.9704,Nordkapp Vandrerhjem
656,Ambilobe,MG,74.26,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
657,Kisanga,TZ,72.39,-7.4362,37.7034,Sable Mountain Lodge | A Tent with a View Safaris
